title,description,url,folder,tags,created,cover,highlights
Customer Churn & LTV Prediction ML Models | Deepchecks,ML,https://deepchecks.com/use-cases/ltv/,AI ML,"Data Science, Machine Learning",2022-09-23T16:39:47.133Z,,
Deepchecks Pro Capabilities | Deepchecks,Deepchecks pro product,https://deepchecks.com/deepchecks-pro-capabilities/,AI ML,"Deep Learning, Machine Learning",2022-09-23T16:30:53.409Z,,
Smithsonian Magazine,Smithsonian,https://subscribe.smithsonianmag.com/?idx=245&inetz=side_menu,AI ML,"AI, Machine Learning, Deep Learning",2022-09-13T10:34:55.449Z,,
Scikit-learn cheat sheet: methods for classification & regression,Scikit learn,https://dev.to/amananandrai/basic-machine-learning-cheatsheet-using-python-10-classification-regression-methods-9g0,AI ML,"Data Science, ML, Deep Learning",2022-09-13T02:49:33.747Z,"https://res.cloudinary.com/practicaldev/image/fetch/s--zRn6qVnD--/c_imagga_scale,f_auto,fl_progressive,h_500,q_auto,w_1000/https://dev-to-uploads.s3.amazonaws.com/i/sfacil2h3q1olkhbz21w.png",
Reducing Loss: Learning Rate | Machine Learning | Google Developers,Google Developers,https://developers.google.com/machine-learning/crash-course/reducing-loss/learning-rate,AI ML,ML,2022-09-06T08:01:29.586Z,https://developers.google.com/machine-learning/crash-course/images/mlcc-hero.png,
How to Choose the Best ML Monitoring Solution | Deepchecks,Deep Learning,https://deepchecks.com/how-to-choose-the-best-ml-monitoring-solution/,AI ML,"ML, Deep Learning",2022-09-06T07:59:07.100Z,https://deepchecks.com/wp-content/uploads/2022/08/post-post2473.jpg,
Onboarding | Dataquest,Machine Learning,https://www.dataquest.io/onboarding,AI ML,Machine Learning,2022-09-04T11:07:23.222Z,,
VentureBeat | Transformative tech coverage that matters,VentureBeat is the leader in covering transformative tech. We help business leaders make smarter decisions with our industry-leading AI and gaming coverage.,https://venturebeat.com/,AI ML,"AI, Technology Transformation",2022-01-19T19:01:13.872Z,https://venturebeat.com/wp-content/uploads/2015/11/automation-e1642441823327.jpg?w=1200&strip=all,
"Analytics India Magazine | Artificial Intelligence, Machine Learning, Data Science","Analytics India Magazine chronicles technological progress in the space of analytics, artificial intelligence, data science & big data in India",https://analyticsindiamag.com/,AI ML,"Analytics, Machine Learning, AI",2022-01-22T08:57:15.980Z,https://analyticsindiamag.com/wp-content/uploads/2021/08/AIEconomist_AIM.jpg,
User guide: contents — scikit-learn 1.1.2 documentation,Scikit learn,http://scikit-learn.org/stable/user_guide.html,AI ML,"Machine Learning, Deep Learning, AI, Statistics",2022-09-04T10:44:15.322Z,https://scikit-learn.org/stable/_static/scikit-learn-logo-small.png,
Introduction to Virtual Reality | Deep Learning with TensorFlow | Udacity Free Courses,Udacity,https://www.udacity.com/course/intro-to-tensorflow-for-deep-learning--ud187,AI ML,Machine Learning,2022-09-03T07:16:43.136Z,https://www.udacity.com/www-proxy/contentful/assets/2y9b3o528xhq/2dmDLmWvCncVHcQ6lz9u5v/9ebc8c914fcf0e8b546bce78133b2a4a/OpenGraph_Udacity_Logo_Update__1_.png,
DeepAI: The front page of A.I. | DeepAI,AI,https://deepai.org/,AI ML,"Deep Learning, Machine Learning",2022-08-07T13:08:44.329Z,https://deepai.org/category-pages/5d985097577a4141b38f41ae31757c74/trending-icon-white.png,
Get started - OpenML Documentation,OpenML,https://docs.openml.org/,AI ML,"AI, Machine Learning",2022-06-28T13:10:00.851Z,,
10 Open Source Decision Tree Software: For Classification & Regression,Decision tree,https://www.intellspot.com/open-source-decision-tree/,AI ML,"Machine Learning, libraries, AI, ML",2022-06-10T04:44:07.546Z,,
How to Become Data Scientist – A Complete Roadmap - GeeksforGeeks,Roadmap,https://www.geeksforgeeks.org/how-to-become-data-scientist-a-complete-roadmap/amp/,AI ML,Roadmap,2022-06-08T03:25:45.915Z,https://media.geeksforgeeks.org/wp-content/cdn-uploads/20201204213645/Data-Science-Roadmap-1024x745.png,
TensorFlow basics | TensorFlow Core,TensorFlow,https://www.tensorflow.org/guide/basics,AI ML,"Machine Learning, ML, Statistics, Deep Learning",2022-06-04T15:22:46.965Z,https://www.tensorflow.org/images/tf_logo_social.png,
Tutorials — Python API for CNTK 2.6 documentation,Microsoft,https://cntk.azurewebsites.net/pythondocs/tutorials.html,AI ML,Deep Learning,2022-06-05T02:55:36.503Z,,
Machine Learning Glossary | Google Developers,Machine Learning,https://developers.google.com/machine-learning/glossary#logistic_regression,AI ML,"Machine Learning, Deep Learning",2022-06-04T11:39:48.673Z,https://www.gstatic.com/devrel-devsite/prod/v71d343e3cc2eb4caa8b980bdf6f88a7cfba1dec596e6d0d545706171d5000e66/developers/images/opengraph/white.png,
How to easily extract text data for machine learning,Oracle,https://blogs.oracle.com/ai-and-datascience/post/how-to-easily-extract-text-data-for-machine-learning,AI ML,"Machine Learning, Data, AI",2022-06-03T15:41:44.816Z,,
Examples — scikit-learn 1.1.1 documentation,Scikit learn,http://scikit-learn.org/stable/auto_examples/index.html,AI ML,"Deep Learning, Machine Learning",2022-06-03T11:02:35.813Z,https://scikit-learn/stable/_images/sphx_glr_plot_release_highlights_1_1_0_thumb.png,
Using Colab | Practical Deep Learning for Coders,Collab,https://course.fast.ai/start_colab,AI ML,"Statistics, AI, Machine Learning",2022-06-03T08:39:49.566Z,,
neptune.ai,ML,https://neptune.ai/blog/the-best-ml-framework-extensions-for-scikit-learn,AI ML,"AI, Machine Learning, Deep Learning",2022-06-02T17:26:10.684Z,https://i0.wp.com/neptune.ai/wp-content/uploads/The-Best-Machine-Learning-Frameworks-Extensions-For-Scikit-learn-High-Quality.jpg?fit=1200%2C628&ssl=1,
Feature Scaling | Standardization Vs Normalization,Standardization vz Normalization,https://www.analyticsvidhya.com/blog/2020/04/feature-scaling-machine-learning-normalization-standardization/,AI ML,"Deep Learning, AI, Machine Learning, Data, ML, Statistics",2022-06-02T12:06:36.132Z,https://cdn.analyticsvidhya.com/wp-content/uploads/2020/04/Feature-image-Normalization-vs.-Standardization.png,
YaRrr! The Pirate’s Guide to R,R,https://bookdown.org/ndphillips/YaRrr/linear-regression-with-lm.html,AI ML,"Data, Machine Learning",2022-05-15T12:59:36.520Z,https://bookdown.org/ndphillips/YaRrr/images/YaRrr_Cover.jpg,
Choosing the right estimator — scikit-learn 1.1.0 documentation,Cheatsheets,http://scikit-learn.org/stable/tutorial/machine_learning_map/index.html,AI ML,"Machine Learning, Statistics",2022-05-15T12:07:30.324Z,https://scikit-learn.org/stable/_static/scikit-learn-logo-small.png,
Singular Value Decomposition (SVD) In Recommender System,SVD,https://analyticsindiamag.com/singular-value-decomposition-svd-application-recommender-system/,AI ML,"Machine Learning, ML",2022-05-08T16:16:39.447Z,https://149695847.v2.pressablecdn.com/wp-content/uploads/2020/03/city-architecture-abstract-modern-design-minimalism_t20_7laebB-scaled.jpg,
TensorFlow,TensorFlow,https://www.tensorflow.org/,AI ML,"Machine Learning, AI",2022-04-26T13:38:57.108Z,https://www.tensorflow.org/images/tf_logo_social.png,
ML-For-Beginners/README.md at main · microsoft/ML-For-Beginners,ML,https://github.com/microsoft/ML-For-Beginners/blob/main/1-Introduction/1-intro-to-ML/README.md,AI ML,"Machine Learning, AI",2022-04-13T15:58:28.051Z,https://repository-images.githubusercontent.com/343965132/549b1a80-c897-11eb-9436-918072d2e0f8,
What is Categorical Data | Categorical Data Encoding Methods,Encoding,https://www.analyticsvidhya.com/blog/2020/08/types-of-categorical-data-encoding/,AI ML,Machine Learning,2022-04-07T07:18:54.716Z,https://cdn.analyticsvidhya.com/wp-content/uploads/2020/08/Untitled-design81.png,
Tour of Data Preparation Techniques for Machine Learning,Data encoding,https://machinelearningmastery.com/data-preparation-techniques-for-machine-learning/,AI ML,Machine Learning,2022-04-07T03:35:30.142Z,https://machinelearningmastery.com/wp-content/uploads/2020/06/Overview-of-Data-Transform-Techniques.png,
Machine Learning: When to perform a Feature Scaling? - atoti,Machine Learning,"https://www.atoti.io/articles/when-to-perform-a-feature-scaling/#:~:text=Feature%20scaling%20is%20a%20method,during%20the%20data%20preprocessing%20step.",AI ML,"Machine Learning, Statistics",2022-04-06T16:13:19.882Z,https://www.atoti.io/wp-content/uploads/2021/01/1_jUMexU3zpd10SkvMzt64oA.jpeg,
The Power of Logarithmic Scale - DataClarity Corporation,Log scale,https://www.dataclaritycorp.com/the-power-of-logarithmic-scale/,AI ML,Machine Learning,2022-04-06T14:55:22.705Z,https://www.dataclaritycorp.com/wp-content/uploads/2019/04/Storyboard.jpg,
What Is Grid Search?. Explaining How To Obtain Optimal… | by Farhad Malik | FinTechExplained | Medium,Grid search,https://medium.com/fintechexplained/what-is-grid-search-c01fe886ef0a,AI ML,Machine Learning,2022-04-06T06:06:37.290Z,https://miro.medium.com/max/1200/0*0SGzQwbkOwSmE13A,
Regularization | Regularization Techniques in Machine Learning,Regularizarion,https://www.analyticsvidhya.com/blog/2021/05/complete-guide-to-regularization-techniques-in-machine-learning/,AI ML,"ML, Statistics",2022-04-06T05:37:01.821Z,https://cdn.analyticsvidhya.com/wp-content/uploads/2021/05/42365Regularization.png,
Linear Regression — ML Glossary documentation,Linear Regression,https://ml-cheatsheet.readthedocs.io/en/latest/linear_regression.html,AI ML,"ML, Statistics",2022-04-05T09:53:03.621Z,,
No Free Lunch Theorem for Machine Learning,Machine Learning,https://machinelearningmastery.com/no-free-lunch-theorem-for-machine-learning/,AI ML,"Machine Learning, ML",2022-04-05T08:52:17.382Z,https://machinelearningmastery.com/wp-content/uploads/2021/02/No-Free-Lunch-Theorem-for-Machine-Learning.jpg,
3.1. Cross-validation: evaluating estimator performance — scikit-learn 1.0.2 documentation,Cross validation,http://scikit-learn.org/stable/modules/cross_validation.html,AI ML,"Machine Learning, ML",2022-04-05T08:13:56.973Z,https://scikit-learn/stable/_images/grid_search_workflow.png,
3.2. Tuning the hyper-parameters of an estimator — scikit-learn 1.0.2 documentation,HyperParameters,http://scikit-learn.org/stable/modules/grid_search.html,AI ML,ML,2022-04-05T08:06:22.877Z,https://scikit-learn/stable/_images/sphx_glr_plot_successive_halving_iterations_001.png,
Hyperparameter tuning for machine learning models.,HyperParameters,https://www.jeremyjordan.me/hyperparameter-tuning/,AI ML,"Machine Learning, ML, AI, Statistics",2022-04-05T07:50:03.507Z,https://www.jeremyjordan.me/content/images/2022/01/trolltunga.png,
What is the Difference Between a Parameter and a Hyperparameter?,Hyperparameters,https://machinelearningmastery.com/difference-between-a-parameter-and-a-hyperparameter/,AI ML,Machine Learning,2022-04-05T07:36:07.038Z,https://machinelearningmastery.com/wp-content/uploads/2019/07/How-to-Develop-an-Information-Maximizing-Generative-Adversarial-Network-InfoGAN-in-Keras.jpg,
A Gentle Introduction to the Gradient Boosting Algorithm for Machine Learning,Gradient Boosting,https://machinelearningmastery.com/gentle-introduction-gradient-boosting-algorithm-machine-learning/,AI ML,"ML, Statistics, Machine Learning",2022-03-18T14:05:30.408Z,https://machinelearningmastery.com/wp-content/uploads/2016/07/A-Gentle-Introduction-to-the-Gradient-Boosting-Algorithm-for-Machine-Learning.jpg,
OpenML Home,Machine Learning,https://www.openml.org/home,AI ML,"Statistics, AI, ML",2022-03-17T15:56:54.309Z,https://www.openml.org/img/expdblogo2.png,
"The Yuan - AI Community Sees All, Knows All","The Yuan has a simple mission: deliver important, deeply reported stories about the technology business you won’t find elsewhere. Many of the most influential people in the industry turn to us for fresh information and original insight.",https://www.the-yuan.com/,AI ML,AI,2022-02-08T17:20:05.364Z,,
An Overview of QuickSort Algorithm | by Harshil Patel | Towards Data Science,Quick sort,https://towardsdatascience.com/an-overview-of-quicksort-algorithm-b9144e314a72,Algorithms,"References, Concepts, Algorithms",2023-01-27T07:56:56.769Z,https://miro.medium.com/max/672/0*UhtvKDTP7-srp75V,
BFS and DFS,Depth First,https://www.ics.uci.edu/~eppstein/161/960215.html,Algorithms,"Algorithms, Big O, DFS",2023-01-24T11:00:42.685Z,,
binary search,Binary Search,https://xlinux.nist.gov/dads/HTML/binarySearch.html,Algorithms,"Algorithms, Big O, Binary Search",2023-01-24T10:55:04.050Z,,
Big O Notation and Algorithm Analysis with Python Examples,Big O,https://stackabuse.com/big-o-notation-and-algorithm-analysis-with-python-examples/,Algorithms,"Algorithms, Big O",2023-01-08T06:07:37.512Z,,
"Android Authority: Tech Reviews, News, Buyer's Guides, Deals, How-To",Android,https://www.androidauthority.com/,Android,Android,2022-12-23T13:46:25.949Z,,
Android Mobile App Developer Tools – Android Developers,Android,https://developer.android.com/,Android,"Developer, Android studio, Android",2022-08-18T03:24:26.702Z,https://developer.android.com/images/social/android-developers.png,
Download Android Studio and SDK tools | Android Developers,"Whether you're building for Android handsets, Wear OS by Google, Android TV, or Android Auto, this section provides the guides and API reference you need.",https://developer.android.com/docs,Android,"Android studio, Developer",2022-02-11T17:23:23.093Z,https://developer.android.com/images/social/android-developers.png,
AngularJS — Superheroic JavaScript MVW Framework,Angular,https://angularjs.org/,Angular JS,Angular JS,2022-05-18T02:46:16.884Z,,
Angular - Tour of Heroes app and tutorial,Angular,https://angular.io/tutorial,Angular JS,"Javascript, Angular JS",2022-05-14T13:20:44.796Z,,
YAML Syntax — Ansible Documentation,Ansible,https://docs.ansible.com/ansible/latest/reference_appendices/YAMLSyntax.html,Ansible,Devops,2022-06-06T16:43:42.248Z,,
Ansible Community Documentation,Ansible,https://docs.ansible.com/ansible_community.html,Ansible,Ansible,2022-05-14T11:42:49.944Z,,
Red Hat Services Journey: Automation Adoption,Redhat,https://www.redhat.com/en/resources/services-journey-automation-adoption-brief,Ansible,"Ansible, Redhat",2022-05-14T03:13:23.172Z,https://www.redhat.com/profiles/rh/themes/redhatdotcom/img/logo-rh-og-image.png,
Controller Dashboard - instruqt,Demo,https://play.instruqt.com/embed/redhat/tracks/getting-started-controller/challenges/dashboard/notes?auto_start=true,Ansible,Automation,2022-05-13T17:16:49.057Z,,
Apache Storm,Apache Storm is a free and open source distributed realtime computation system,https://storm.apache.org/,Apache,Apache,2022-05-03T14:45:39.225Z,,
Apache Accumulo,"Apache Accumulo® is a sorted, distributed key/value store that provides robust, scalable data storage and retrieval.",https://accumulo.apache.org/,Apache,Apache,2022-05-03T14:22:16.822Z,,
Welcome to The Apache Software Foundation!,Apache,https://www.apache.org/,Apache,Apache,2022-05-03T14:15:19.036Z,,
gRPC,gRPC,https://grpc.io/,API,"API, gRPC",2022-11-22T16:52:18.031Z,https://grpc.io/img/logos/grpc-icon-color.png,
Lessons From 4 Years of GraphQL - Lee Byron | Explore GraphQL,GraphQL,https://www.graphql.com/,API,GraphQL,2022-07-03T16:54:33.911Z,https://www.graphql.com/twitter-card.png,
Postman,Postman,https://web.postman.co/home,API,API,2022-05-23T16:15:19.618Z,,
Postman API Platform,Postman,https://www.postman.com/,API,API,2022-05-23T16:15:30.744Z,https://www.postman.com/_ar-assets/images/postman-api-platform-social-preview-9420276277ad8d4e67e53ee548409999.jpg,
Instant GraphQL APIs on your data | Built-in Authz & Caching,Hasura,https://hasura.io/,API,API,2022-05-23T11:12:22.751Z,https://graphql-engine-cdn.hasura.io/assets/main-site/card.png,
JavaScript libraries — Postman Quick Reference Guide Version 1.8.0 - August 2021 documentation,,https://postman-quick-reference-guide.readthedocs.io/en/latest/libraries.html,API,API,2022-03-05T19:51:09.381Z,,
Introduction to GraphQL | GraphQL,Query language,https://graphql.org/learn/,API,"GraphQL, API",2022-04-24T06:11:14.324Z,https://graphql.org/img/og-image.png,
App Architecture Tutorials from TechTarget,TechTarget,https://www.techtarget.com/searchapparchitecture/tutorials,Application Architecture,Architecture,2023-02-14T13:30:35.190Z,,
Head First Design Patterns | WickedlySmart.com,Design patterns,https://wickedlysmart.com/head-first-design-patterns/,Application Architecture,"References, Concepts, Application, Architecture",2023-02-19T12:46:57.039Z,,
Bredemeyer Consulting: What is Software Architecture,Software Architecture,https://www.bredemeyer.com/whatis.htm,Application Architecture,"Application, Concepts, References",2023-02-18T04:49:37.324Z,,
Distributed data patterns in a Microservice architecture bootcamp,Microservices,https://chrisrichardson.net/virtual-bootcamp-distributed-data-management.html,Application Architecture,"Data science, Architecture, Application",2023-01-11T02:34:05.777Z,,
Angular Architecture — Matt Vaughn,Angular,https://angulararchitecture.com/book/angular-architecture-patterns,Application Architecture,"Architecture, Application",2023-02-14T13:04:47.658Z,,
