title,Description,URL,Category,tags
Demystify Lambda and Kappa Architecture :: Debaditya Tech Journal,Big data,https://www.debadityachakravorty.com/system_design/lamkapp/,Application Architecture,Automation
Big data architectures - Azure Architecture Center | Microsoft Learn,Data Architecture,https://learn.microsoft.com/en-us/azure/architecture/data-guide/big-data/,Application Architecture,Architecture
Lambda Architecture – Databricks,Lambda,https://www.databricks.com/glossary/lambda-architecture,Application Architecture,Architecture
Observability Products & Solutions | Splunk,Observability,https://www.splunk.com/en_us/products/observability.html,Application Architecture,"References, Automation, Application, Architecture, Concepts"
Architecture,Architecture,https://web.dev/learn/pwa/architecture/,Application Architecture,"Architecture, Concepts"
Strategy Design Pattern | DevIQ,DevIQ,https://rocketdocs.netlify.com/design-patterns/strategy-pattern,Application Architecture,Architecture
Using the BFF pattern to keep UIs flexible and reliable,"Learn the basics of Backends-for-Frontends, and discover how the BFF pattern helps developers safely decouple a UI from the application's back end.",https://www.techtarget.com/searchapparchitecture/tip/Using-the-BFF-pattern-to-keep-UIs-flexible-and-reliable,Application Architecture,"Application, Backend for frontend"
AWS Amplify vs Lambda,AWS,"https://blog.back4app.com/aws-amplify-vs-lambda/#:~:text=AWS%20Amplify%20is%20primarily%20designed,to%20a%20pre%2Ddefined%20event.",AWS,"AWS, Cloud, References"
Amazon Redshift database encryption - Amazon Redshift,R,https://docs.aws.amazon.com/redshift/latest/mgmt/working-with-db-encryption.html,AWS,"AWS, References"
Amazon DynamoDB Features | NoSQL Key-Value Database | Amazon Web Services,AWS,https://aws.amazon.com/dynamodb/features/,AWS,"AWS, Cloud, References"
Data Scientist - Learning Path | AWS,AWS,https://aws.amazon.com/getting-started/learning-path-data-scientist/,AWS,"Cloud, References"
Free AWS Courses and Certificates Online | Enroll Today,Great Learning,https://www.mygreatlearning.com/aws/free-courses,AWS,"Cloud, AWS"
Step 1: Create your first S3 bucket - Amazon Simple Storage Service,S3 Buckets,https://docs.aws.amazon.com/AmazonS3/latest/userguide/creating-bucket.html,AWS,AWS
What is a virtual private cloud (VPC)? | Cloudflare,VPC,https://www.cloudflare.com/learning/cloud/what-is-a-virtual-private-cloud/,AWS,AWS
AWS Cloud Cost Saving and Optimization,AWS,https://www.cloudysave.com/,AWS,"Cloud, References"
Cloud Playground Service - Dev Sandbox Environment | A Cloud Guru,AWS,https://acloudguru.com/platform/cloud-sandbox-playgrounds,AWS,"AWS, Cloud"
What is Amazon Redshift? - Amazon Redshift,AWS,https://docs.aws.amazon.com/redshift/latest/mgmt/welcome.html,AWS,"AWS, References, Cloud, Application"
"AWS for Developers | Programming Languages, Tools, Community | AWS Developer Center",AWS,https://aws.amazon.com/developer/,AWS,AWS
IAM - AWS Identity and Access Management - Amazon Web Services,AWS,https://aws.amazon.com/iam/,AWS,AWS
Creating a bucket - Amazon Simple Storage Service,AWS,https://docs.aws.amazon.com/AmazonS3/latest/userguide/create-bucket-overview.html,AWS,"AWS, Cloud, References"
What is Amazon Elastic Container Registry? - Amazon ECR,ECR,https://docs.aws.amazon.com/AmazonECR/latest/userguide/what-is-ecr.html,AWS,"AWS, References, Cloud"
Cloud Products,AWS,https://aws.amazon.com/products/,AWS,"Cloud, AWS"
AWS Documentation,AWS Docs,https://docs.aws.amazon.com/index.html,AWS,"AWS, Cloud"
"GitHub Codespaces Alternative: AWS Cloud9, SSH & VS Code -- Visual Studio Magazine",AWS,https://visualstudiomagazine.com/articles/2021/07/01/aws-vscode.aspx?m=1,AWS,"Application, References"
An Introduction to AWS Route 53 – BMC Software | Blogs,AWS,https://www.bmc.com/blogs/an-introduction-to-aws-route-53/,AWS,AWS
Python online courses - learn with us | LearnPython.com,,https://learnpython.com/,Big Data,python
Planet PostgreSQL,PostGresQL,https://planet.postgresql.org/,Big Data,Data science
Best Online Training & Video Courses | eduCBA,Training,https://www.educba.com/,Big Data,PostGresQL
Best interview questions for fresher and experienced candidates,IQ,https://www.bestinterviewquestion.com/,Big Data,PostGresQL
PostgreSQL Tutorial – Comprehensive Postgresql Tutorial,PostGresQL,https://www.postgresqltutorial.com/,Big Data,"Big Data, Concepts, PostGresQL"
35 Domain-Driven Design Interview Questions (ANSWERED) for Software Devs and Architects | FullStack.Cafe,Domain Driven design,https://www.fullstack.cafe/blog/domain-driven-design-interview-questions,Big Data,"Big Data, References, Data science"
"28 Jupyter Notebook Tips, Tricks, and Shortcuts for Data Science",Jupyter,https://www.dataquest.io/blog/jupyter-notebook-tips-tricks-shortcuts/,Big Data,"References, Programming, Concepts, Big Data, Data science"
PostgreSQL: Feature Matrix,Features,https://www.postgresql.org/about/featurematrix/,Big Data,"Big Data, Data science"
PostgreSQL: Documentation: 9.0: Overview,PostgreSQL,https://www.postgresql.org/docs/current/plpgsql-overview.html#PLPGSQL-ADVANTAGES,Big Data,"Data science, Big Data, PostGresQL"
Instant Realtime GraphQL APIs on PostgreSQL | Hasura,Hasura,https://hasura.io/graphql/database/postgresql/,Big Data,"Data science, Big Data"
"Hitchhiker's Guide to Data Science, Machine Learning, R, Python - DataScienceCentral.com",Data Science,https://www.datasciencecentral.com/hitchhiker-s-guide-to-data-science-machine-learning-r-python/,Big Data,Big Data
Mongoose v6.7.2: Getting Started,Nosql db,https://mongoosejs.com/docs/index.html,Big Data,"nodejs, Big Data"
"1. Enterprise Analytics Fundamentals - Mastering Azure Analytics, 1st Edition [Book]",Big Data,https://www.oreilly.com/library/view/mastering-azure-analytics/9781491956649/ch01.html,Big Data,Big Data
A post shared by code | learn Free Coding (@how.to.codes),,https://www.instagram.com/p/CfywjZbPM07/?igshid=MDJmNzVkMjY=,Big Data,Cloud computing
ProjectPro - Solved Big Data and Data Science Projects,Solved Big Data and Data Science Projects,https://www.projectpro.io/,Big Data,Big Data
Apache Hadoop,"Big data, Machine learning",https://hadoop.apache.org/,Big Data,"Big Data, Apache Hadoop, Map Reduce"
JavaScript charts for web & mobile | FusionCharts,Fusion Chart,https://www.fusioncharts.com/,Big Data @ Analytics,Charts
Radar Chart | Chart.js,Charts,https://www.chartjs.org/docs/latest/charts/radar.html,Big Data @ Analytics,Javascript
What is the Maximum size for a table in PostgreSQL? - Best Interview Question,PostGresQL,https://www.bestinterviewquestion.com/question/what-is-the-maximum-size-of-the-table-in-postgresql-9fcj72833v8,Big Data @ Analytics,Data science
PostgreSQL Clustered Index | Guide to PostgreSQL Clustered Index,PostGresQL,https://www.educba.com/postgresql-clustered-index/,Big Data @ Analytics,
NoSQL database types explained: Column-oriented databases | TechTarget,NoSQL,https://www.techtarget.com/searchdatamanagement/tip/NoSQL-database-types-explained-Column-oriented-databases,Big Data @ Analytics,Data science
Amazon EMR Documentation,EMR,https://docs.aws.amazon.com/emr/index.html,Big Data @ Analytics,Elastic Map Reduce
A/B Testing: Why & How to Do Split Testing on Your Website,A/B testing,https://www.searchenginejournal.com/a-b-testing/365944/,Big Data @ Analytics,"Analytics, Big Data, BI"
"Free and Open Search: The Creators of Elasticsearch, ELK & Kibana | Elastic",Elastic Search,https://www.elastic.co/,Big Data @ Analytics,"Search, Big Data, References"
PostgreSQL: Documentation,Docs,https://www.postgresql.org/docs/,Big Data @ Analytics,Big Data
How to Become Data Scientist – A Complete Roadmap - GeeksforGeeks,Geeks.for.Geeks,https://www.geeksforgeeks.org/how-to-become-data-scientist-a-complete-roadmap/,Big Data @ Analytics,"Analytics, Big Data, Business Tools and techniques"
The 12 Best Data Governance Tools for Financial Services for 2022,Best Governance,https://solutionsreview.com/data-management/the-best-data-governance-tools-for-financial-services/,Big Data @ Analytics,"References, Analytics, BI, Big Data, Business Tools and techniques"
Create your First Tableau reports,Tableau,https://www.tutorialgateway.org/tableau-reports/,Big Data @ Analytics,"Tableau, Statistics, YAML, Charts, Analytics, BI, Big Data, Business Tools and techniques"
Apache Spark™ - Unified Engine for large-scale data analytics,"Apache Spark is a multi-language engine for executing data engineering, data science, and machine learning on single-node machines or clusters.",https://spark.apache.org/,Big Data @ Analytics,"Apache Spark, Pyspark"
"Cointelegraph: Bitcoin, Ethereum, Crypto News & Price Indexes",Bitcoin,https://cointelegraph.com/,Bitcoin,
espirl/bitcoinbook: Mastering Bitcoin 2nd Edition - Programming the Open Blockchain,Bitcoin,https://github.com/espirl/bitcoinbook,Bitcoin,Bitcoin
A Complete Roadmap to Blockchain Development | Engineering Education (EngEd) Program | Section,Blockchain,https://www.section.io/engineering-education/the-complete-roadmap-to-blockchain-development/,Bitcoin,"Bitcoin, BlockChain"
Start Free Bitcoin Mining With Zeus Mining Cloud | Get Free Bitcoins Now,Bitcoin,https://zeus-mining.com/#,Bitcoin,BlockChain
Home - Truffle Suite,The most comprehensive suite of tools for smart contract development,https://trufflesuite.com/,Bitcoin,"Bitcoin, Smart Contract"
Home | ethereum.org,Ethreum,https://ethereum.org/en/,Bitcoin,"Ethreum, Bitcoin"
Blockchain Explorer - Search the Blockchain | BTC | ETH | BCH,Bitcoin,https://www.blockchain.com/pools,Bitcoin,"Bitcoin, Blockchain"
Institutional access to crypto – Bitstamp for partners,Bitstamp,https://www.bitstamp.net/institutional-trading/,Bitcoin,Bitcoin
"Circle | USDC, Payments & Treasury Infrastructure for Businesses",Circle,https://www.circle.com/en/,Bitcoin,"Automation, Bitcoin"
"Coinbase – Buy & Sell Bitcoin, Ethereum, and more with trust",Bitcoin,https://www.coinbase.com/,Bitcoin,Bitcoin
Choose your wallet - Bitcoin,Bitcoin,https://bitcoin.org/en/choose-your-wallet,Bitcoin,Books
The Keyword | Google,Keyword,https://blog.google/,Blogs,"Blog, web"
Mashable India,,https://in.mashable.com/,Blogs,
Tech Blogs -,Blogs,https://techblogs.42gears.com/,Blogs,"Blog, Magazines"
Appinventiv | App Development & Digital Transformation Agency USA,App,https://appinventiv.com/,Blogs,web
How to Grow an AI-Ready DoD Workforce,SEI blog,https://insights.sei.cmu.edu/blog/how-to-grow-an-ai-ready-dod-workforce/,Blogs,Blog
Top 20 Technology Magazines & Publications To Follow in 2022,Technology,https://blog.feedspot.com/technology_magazines/,Blogs,Magazines
Helios Blog |,Blog,https://www.heliossolutions.co/blog/,Blogs,Blog
ReadWrite - The Blog of Things,Blogs,https://readwrite.com/,Blogs,Blog
Containers in the Multi-Cloud – BMC Software | Blogs,Blogs,https://www.bmc.com/blogs/containers-multi-cloud/,Blogs,Blog
ورقة الغش · Bootstrap v5.0,Bootstrap,https://getbootstrap.com/,Bootstrap,CSS
Responsive Web Design - What It Is And How To Use It — Smashing Magazine,Responsive,https://www.smashingmagazine.com/2011/01/guidelines-for-responsive-web-design/,Bootstrap,"Front end, Framework"
Rem in CSS: Understanding and Using rem Units - SitePoint,Rem units,https://www.sitepoint.com/understanding-and-using-rem-units-in-css/,Bootstrap,Front end
Themes.guide - Bootstrap themes and templates,Bootstrap,http://themes.guide/,Bootstrap,Framework
About - The Central Repository Documentation,Central Repository,https://central.sonatype.org/pages/about/#what-is-the-central-repository,Build,Maven
Learn Git with Bitbucket Cloud | Atlassian Git Tutorial,Bitbucket,https://www.atlassian.com/git/tutorials/learn-git-with-bitbucket-cloud#create-the-repository,Build,Bitbucket
Maven – Welcome to Apache Maven,Maven,https://maven.apache.org/,Build,Maven
Apple Business Model Analysis,4 Week MBA,https://fourweekmba.com/apple-business-model/,Business Analytics,Business
1.4 Forecasting data and methods | Forecasting: Principles and Practice (2nd ed),Forecasting,https://otexts.com/fpp2/data-methods.html,Business Analytics,Forecasting methods
Machine Learning | Analytics Insight,Analytics,https://www.analyticsinsight.net/category/machine-learning/,Business Analytics,Analytics
Aswath Damodaran | Elon Musk Twitter: Valuation guru Aswath Damodaran decodes the math behind Musk’s Twitter narrative,Business,https://m.economictimes.com/markets/stocks/news/valuation-guru-aswath-damodaran-decodes-the-math-behind-musks-twitter-narrative/articleshow/91044887.cms,Business Analytics,"Business, Finance"
Microsoft named a Leader in the 2022 Gartner® Magic Quadrant™ for Analytics and BI Platforms | Microsoft Power BI Blog | Microsoft Power BI,Power BI,https://powerbi.microsoft.com/en-us/blog/microsoft-named-a-leader-in-the-2022-gartner-magic-quadrant-for-analytics-and-bi-platforms/,Business Analytics,Analytics
BPMInstitute.org | Business Process Management (BPM) Training and Education,BPM,https://www.bpminstitute.org/,Business Analytics,Analytics
The Advantages Of Encoding Your Data - Fastest & Secure CDN,CDN,https://www.medianova.com/en-blog/the-advantages-of-encoding-your-data/,CDN,Documentation
Libraries - cdnjs - The #1 free and open source CDN built to make life easier for developers,CDN,https://cdnjs.com/,CDN,Content Delivery Network
"Image and Video Upload, Storage, Optimization and CDN","Streamline media management and improve user experience by automatically delivering images and videos, enhanced and optimized for every user.",https://cloudinary.com/,CDN,CDN
"The Ultimate Data Structure Interview Questions List (Google, FB, etc) – IGotAnOffer",Data structures,https://igotanoffer.com/blogs/tech/data-structure-interview-questions,CheatSheets,References
